file_name,turn_number,current_node_id,gpt_ans_node_id,ans_node_id,judgement,current_node_id_index,gpt_ans_node_id_index,ans_node_id_index,distance_from_ans,contains_answer
ES2002c - Remote shape,19,ES2002c.C.argumentstructs.Erik.3,ES2002c.D.argumentstructs.Erik.15,ES2002c.B.argumentstructs.Erik.15,False,25,24,23,2,True
ES2002c - Remote shape,20,ES2002c.D.argumentstructs.Erik.16,ES2002c.D.argumentstructs.Erik.15,ES2002c.C.argumentstructs.Erik.3,False,26,24,25,1,True
ES2002c - Remote shape,21,ES2002c.B.argumentstructs.Erik.16,ES2002c.B.argumentstructs.Erik.14,ES2002c.C.argumentstructs.Erik.3,False,27,22,25,2,True
ES2002c - Remote shape,22,ES2002c.B.argumentstructs.Erik.17,ES2002c.B.argumentstructs.Erik.16,ES2002c.C.argumentstructs.Erik.3,False,30,27,25,5,True
ES2002c - Technology,0,ES2002c.D.argumentstructs.Erik.20,ROOT,NONE,NONE,0,0,0,0,False
ES2002c - Technology,1,ES2002c.B.argumentstructs.Erik.23,ES2002c.D.argumentstructs.Erik.20,ES2002c.D.argumentstructs.Erik.20,True,2,0,0,2,True
ES2002c - Technology,2,ES2002c.D.argumentstructs.Erik.21,ES2002c.B.argumentstructs.Erik.23,ES2002c.B.argumentstructs.Erik.23,True,3,2,2,1,True
ES2002c - Technology,3,ES2002c.A.argumentstructs.Erik.14,ES2002c.B.argumentstructs.Erik.23,ES2002c.B.argumentstructs.Erik.23,True,4,2,2,2,True
ES2002c - Technology,4,ES2002c.D.argumentstructs.Erik.22,ES2002c.A.argumentstructs.Erik.14,ES2002c.A.argumentstructs.Erik.14,True,5,4,4,1,True
ES2002c - Technology,5,ES2002c.B.argumentstructs.Erik.24,ES2002c.B.argumentstructs.Erik.23,ES2002c.A.argumentstructs.Erik.14,False,6,2,4,2,True
ES2002c - Technology,6,ES2002c.D.argumentstructs.Erik.23,ES2002c.D.argumentstructs.Erik.22,ES2002c.B.argumentstructs.Erik.24,False,7,5,6,1,True
ES2002c - Technology,7,ES2002c.B.argumentstructs.Erik.25,ES2002c.A.argumentstructs.Erik.14,ES2002c.A.argumentstructs.Erik.14,True,9,4,4,5,True
ES2002c - Technology,8,ES2002c.D.argumentstructs.Erik.24,ES2002c.B.argumentstructs.Erik.24,ES2002c.B.argumentstructs.Erik.25,False,10,6,9,1,True
ES2002c - Technology,9,ES2002c.A.argumentstructs.Erik.15,ES2002c.D.argumentstructs.Erik.24,ES2002c.B.argumentstructs.Erik.25,False,11,10,9,2,True
ES2002c - Technology,10,ES2002c.A.argumentstructs.Erik.16,ES2002c.B.argumentstructs.Erik.25,ES2002c.B.argumentstructs.Erik.23,False,14,9,2,12,False
ES2002c - Technology,11,ES2002c.D.argumentstructs.Erik.25,ES2002c.D.argumentstructs.Erik.24,ES2002c.A.argumentstructs.Erik.16,False,15,10,14,1,True
ES2002c - Technology,12,ES2002c.D.argumentstructs.Erik.26,ES2002c.A.argumentstructs.Erik.16,ES2002c.A.argumentstructs.Erik.16,True,17,14,14,3,True
ES2002c - Technology,13,ES2002c.A.argumentstructs.Erik.17,ES2002c.D.argumentstructs.Erik.26,ES2002c.A.argumentstructs.Erik.16,False,18,17,14,4,True
ES2002c - Technology,14,ES2002c.B.argumentstructs.Erik.26,ES2002c.A.argumentstructs.Erik.17,ES2002c.A.argumentstructs.Erik.16,False,19,18,14,5,True
ES2002c - Technology,15,ES2002c.D.argumentstructs.Erik.27,ES2002c.D.argumentstructs.Erik.25,ES2002c.A.argumentstructs.Erik.17,False,21,15,18,3,True
ES2002d - Digital pens,0,ES2002d.B.argumentstructs.Erik.37,ROOT,NONE,NONE,0,0,0,0,False
ES2002d - Digital pens,1,ES2002d.D.argumentstructs.Erik.14,ES2002d.B.argumentstructs.Erik.37,ES2002d.B.argumentstructs.Erik.37,True,1,0,0,1,True
ES2002d - Digital pens,2,ES2002d.C.argumentstructs.Erik.30,ES2002d.B.argumentstructs.Erik.37,ES2002d.B.argumentstructs.Erik.37,True,2,0,0,2,True
ES2002d - Digital pens,3,ES2002d.A.argumentstructs.Erik.28,ES2002d.D.argumentstructs.Erik.14,ES2002d.B.argumentstructs.Erik.37,False,3,1,0,3,True
ES2002d - Digital pens,4,ES2002d.B.argumentstructs.Erik.38,ES2002d.A.argumentstructs.Erik.28,ES2002d.D.argumentstructs.Erik.14,False,4,3,1,3,True
ES2002d - Digital pens,5,ES2002d.C.argumentstructs.Erik.31,ES2002d.B.argumentstructs.Erik.38,ES2002d.D.argumentstructs.Erik.14,False,5,4,1,4,True
ES2002d - Digital pens,6,ES2002d.B.argumentstructs.Erik.39,ES2002d.D.argumentstructs.Erik.14,ES2002d.D.argumentstructs.Erik.14,True,7,1,1,6,True
ES2002d - Digital pens,7,ES2002d.A.argumentstructs.Erik.29,ES2002d.A.argumentstructs.Erik.28,ES2002d.B.argumentstructs.Erik.37,False,9,3,0,9,False
ES2002d - Digital pens,8,ES2002d.B.argumentstructs.Erik.40,ES2002d.B.argumentstructs.Erik.38,ES2002d.A.argumentstructs.Erik.29,False,10,4,9,1,True
ES2002d - Digital pens,9,ES2002d.B.argumentstructs.Erik.41,ES2002d.A.argumentstructs.Erik.29,ES2002d.A.argumentstructs.Erik.29,True,11,9,9,2,True
ES2002d - Digital pens,10,ES2002d.C.argumentstructs.Erik.32,ES2002d.B.argumentstructs.Erik.40,ES2002d.B.argumentstructs.Erik.41,False,12,10,11,1,True
ES2002d - Digital pens,11,ES2002d.A.argumentstructs.Erik.30,ES2002d.A.argumentstructs.Erik.29,ES2002d.B.argumentstructs.Erik.37,False,14,9,0,14,False
ES2002d - Digital pens,12,ES2002d.B.argumentstructs.Erik.42,ES2002d.B.argumentstructs.Erik.40,ES2002d.A.argumentstructs.Erik.30,False,15,10,14,1,True
