file_name,turn_number,current_node_id,gpt_ans_node_id,ans_node_id,judgement,current_node_id_index,gpt_ans_node_id_index,ans_node_id_index,distance_from_ans,contains_answer
ES2005c - Rechargeable,10,ES2005c.C.argumentstructs.Erik.29,ES2005c.A.argumentstructs.Erik.19,ES2005c.A.argumentstructs.Erik.19,True,11,10,10,1,True
ES2005c - Rechargeable,11,ES2005c.C.argumentstructs.Erik.30,ES2005c.A.argumentstructs.Erik.19,ES2005c.A.argumentstructs.Erik.19,True,13,10,10,3,True
ES2005c - Rechargeable,12,ES2005c.B.argumentstructs.Erik.8,ES2005c.A.argumentstructs.Erik.19,ES2005c.A.argumentstructs.Erik.17,False,14,10,1,13,False
ES2005c - Rechargeable,13,ES2005c.D.argumentstructs.Erik.33,ES2005c.C.argumentstructs.Erik.30,ES2005c.B.argumentstructs.Erik.8,False,15,13,14,1,True
ES2005c - Rechargeable,14,ES2005c.C.argumentstructs.Erik.31,ES2005c.C.argumentstructs.Erik.30,ES2005c.B.argumentstructs.Erik.8,False,16,13,14,2,True
ES2005c - Rechargeable,15,ES2005c.B.argumentstructs.Erik.9,ES2005c.B.argumentstructs.Erik.8,ES2005c.C.argumentstructs.Erik.31,False,17,14,16,1,True
ES2005c - Rechargeable,16,ES2005c.A.argumentstructs.Erik.20,ES2005c.C.argumentstructs.Erik.30,ES2005c.C.argumentstructs.Erik.31,False,18,13,16,2,True
ES2005c - Rechargeable,17,ES2005c.D.argumentstructs.Erik.34,ES2005c.B.argumentstructs.Erik.8,ES2005c.C.argumentstructs.Erik.31,False,19,14,16,3,True
ES2005c - Rechargeable,18,ES2005c.C.argumentstructs.Erik.32,ES2005c.D.argumentstructs.Erik.33,ES2005c.D.argumentstructs.Erik.34,False,20,15,19,1,True
ES2005c - Rechargeable,19,ES2005c.C.argumentstructs.Erik.33,ES2005c.C.argumentstructs.Erik.32,ES2005c.A.argumentstructs.Erik.17,False,22,20,1,21,False
ES2005c - Rechargeable,20,ES2005c.A.argumentstructs.Erik.21,ES2005c.A.argumentstructs.Erik.20,ES2005c.C.argumentstructs.Erik.33,False,23,18,22,1,True
ES2005c - Rechargeable,21,ES2005c.B.argumentstructs.Erik.10,ES2005c.A.argumentstructs.Erik.21,ES2005c.A.argumentstructs.Erik.21,True,24,23,23,1,True
ES2005c - Rechargeable,22,ES2005c.C.argumentstructs.Erik.34,ES2005c.D.argumentstructs.Erik.34,ES2005c.B.argumentstructs.Erik.11,False,25,19,28,3,False
ES2005c - Rechargeable,23,ES2005c.A.argumentstructs.Erik.22,ES2005c.C.argumentstructs.Erik.34,ES2005c.B.argumentstructs.Erik.11,False,26,25,28,2,False
ES2005c - Rechargeable,24,ES2005c.C.argumentstructs.Erik.35,ES2005c.A.argumentstructs.Erik.21,ES2005c.B.argumentstructs.Erik.10,False,27,23,24,3,True
ES2005c - Rechargeable,25,ES2005c.B.argumentstructs.Erik.11,ES2005c.B.argumentstructs.Erik.10,ES2005c.C.argumentstructs.Erik.33,False,28,24,22,6,False
ES2005c - Rechargeable,26,ES2005c.C.argumentstructs.Erik.36,ES2005c.B.argumentstructs.Erik.11,ES2005c.B.argumentstructs.Erik.11,True,31,28,28,3,True
ES2005c - Rechargeable,27,ES2005c.D.argumentstructs.Erik.35,ES2005c.C.argumentstructs.Erik.34,ES2005c.C.argumentstructs.Erik.36,False,33,25,31,2,True
ES2005c - Rechargeable,28,ES2005c.B.argumentstructs.Erik.12,ES2005c.A.argumentstructs.Erik.22,ES2005c.C.argumentstructs.Erik.36,False,34,26,31,3,True
ES2005c - Rechargeable,29,ES2005c.D.argumentstructs.Erik.36,ES2005c.D.argumentstructs.Erik.35,ES2005c.C.argumentstructs.Erik.36,False,35,33,31,4,True
ES2005c - Rechargeable,30,ES2005c.B.argumentstructs.Erik.13,ES2005c.B.argumentstructs.Erik.12,ES2005c.D.argumentstructs.Erik.35,False,36,34,33,3,True
ES2005c - Rechargeable,31,ES2005c.D.argumentstructs.Erik.37,ES2005c.B.argumentstructs.Erik.12,ES2005c.D.argumentstructs.Erik.35,False,37,34,33,4,True
ES2005c - Rechargeable,32,ES2005c.A.argumentstructs.Erik.23,ES2005c.D.argumentstructs.Erik.35,ES2005c.C.argumentstructs.Erik.36,False,38,33,31,7,False
ES2005c - Rechargeable,33,ES2005c.D.argumentstructs.Erik.38,ES2005c.D.argumentstructs.Erik.37,ES2005c.C.argumentstructs.Erik.36,False,39,37,31,8,False
ES2005c - Rechargeable,34,ES2005c.C.argumentstructs.Erik.37,ES2005c.D.argumentstructs.Erik.38,ES2005c.D.argumentstructs.Erik.38,True,40,39,39,1,True
ES2005c - Rechargeable,35,ES2005c.B.argumentstructs.Erik.14,ES2005c.C.argumentstructs.Erik.37,ES2005c.D.argumentstructs.Erik.38,False,41,40,39,2,True
ES2005c - Rechargeable,36,ES2005c.A.argumentstructs.Erik.24,ES2005c.A.argumentstructs.Erik.23,ES2005c.B.argumentstructs.Erik.14,False,42,38,41,1,True
ES2005c - Rechargeable,37,ES2005c.A.argumentstructs.Erik.25,ES2005c.A.argumentstructs.Erik.24,ES2005c.B.argumentstructs.Erik.11,False,43,42,28,15,False
ES2005c - Rechargeable,38,ES2005c.C.argumentstructs.Erik.38,ES2005c.C.argumentstructs.Erik.37,ES2005c.A.argumentstructs.Erik.25,False,44,40,43,1,True
ES2005c - Rechargeable,39,ES2005c.B.argumentstructs.Erik.15,ES2005c.B.argumentstructs.Erik.14,ES2005c.A.argumentstructs.Erik.25,False,45,41,43,2,True
ES2005c - Rechargeable,40,ES2005c.C.argumentstructs.Erik.39,ES2005c.A.argumentstructs.Erik.25,ES2005c.A.argumentstructs.Erik.25,True,46,43,43,3,True
ES2005c - Remote casing,0,ES2005c.A.argumentstructs.Erik.4,ROOT,NONE,NONE,1,0,0,1,False
ES2005c - Remote casing,1,ES2005c.A.argumentstructs.Erik.5,ES2005c.A.argumentstructs.Erik.4,ES2005c.A.argumentstructs.Erik.4,True,3,1,1,2,True
ES2005c - Remote casing,2,ES2005c.D.argumentstructs.Erik.11,ES2005c.A.argumentstructs.Erik.5,ES2005c.A.argumentstructs.Erik.5,True,4,3,3,1,True
ES2005c - Remote casing,3,ES2005c.C.argumentstructs.Erik.8,ES2005c.A.argumentstructs.Erik.5,ES2005c.A.argumentstructs.Erik.4,False,5,3,1,4,True
ES2005c - Remote casing,4,ES2005c.A.argumentstructs.Erik.6,ES2005c.C.argumentstructs.Erik.8,ES2005c.C.argumentstructs.Erik.8,True,6,5,5,1,True
ES2005c - Remote casing,5,ES2005c.D.argumentstructs.Erik.12,ES2005c.D.argumentstructs.Erik.11,ES2005c.C.argumentstructs.Erik.9,False,8,4,10,2,False
ES2005c - Remote casing,6,ES2005c.C.argumentstructs.Erik.9,ES2005c.C.argumentstructs.Erik.8,ES2005c.A.argumentstructs.Erik.6,False,10,5,6,4,True
ES2005c - Remote casing,7,ES2005c.A.argumentstructs.Erik.7,ES2005c.C.argumentstructs.Erik.8,ES2005c.C.argumentstructs.Erik.9,False,12,5,10,2,True
ES2005c - Remote casing,8,ES2005c.D.argumentstructs.Erik.13,ES2005c.C.argumentstructs.Erik.8,ES2005c.A.argumentstructs.Erik.4,False,13,5,1,12,False
ES2005c - Remote casing,9,ES2005c.C.argumentstructs.Erik.10,ES2005c.C.argumentstructs.Erik.9,ES2005c.D.argumentstructs.Erik.13,False,14,10,13,1,True
ES2005c - Remote casing,10,ES2005c.A.argumentstructs.Erik.8,ES2005c.C.argumentstructs.Erik.10,ES2005c.D.argumentstructs.Erik.13,False,15,14,13,2,True
ES2005c - Remote casing,11,ES2005c.C.argumentstructs.Erik.11,ES2005c.A.argumentstructs.Erik.7,ES2005c.D.argumentstructs.Erik.13,False,16,12,13,3,True
ES2005c - Remote casing,12,ES2005c.A.argumentstructs.Erik.9,ES2005c.D.argumentstructs.Erik.13,ES2005c.D.argumentstructs.Erik.13,True,17,13,13,4,True
ES2005c - Remote casing,13,ES2005c.C.argumentstructs.Erik.12,ES2005c.D.argumentstructs.Erik.13,ES2005c.A.argumentstructs.Erik.9,False,18,13,17,1,True
ES2005c - Remote casing,14,ES2005c.D.argumentstructs.Erik.14,ES2005c.C.argumentstructs.Erik.12,ES2005c.A.argumentstructs.Erik.9,False,19,18,17,2,True
ES2005c - Remote casing,15,ES2005c.D.argumentstructs.Erik.15,ES2005c.A.argumentstructs.Erik.9,ES2005c.A.argumentstructs.Erik.9,True,20,17,17,3,True
ES2005c - Remote casings,0,ES2005c.B.argumentstructs.Erik.3,ROOT,NONE,NONE,1,0,0,1,False
ES2005c - Remote casings,1,ES2005c.C.argumentstructs.Erik.17,ES2005c.B.argumentstructs.Erik.3,ES2005c.B.argumentstructs.Erik.3,True,3,1,1,2,True
ES2005c - Remote casings,2,ES2005c.D.argumentstructs.Erik.22,ES2005c.B.argumentstructs.Erik.3,ES2005c.B.argumentstructs.Erik.3,True,5,1,1,4,True
ES2005c - Remote casings,3,ES2005c.C.argumentstructs.Erik.18,ES2005c.C.argumentstructs.Erik.17,ES2005c.D.argumentstructs.Erik.22,False,6,3,5,1,True
ES2005c - Remote casings,4,ES2005c.B.argumentstructs.Erik.4,ES2005c.B.argumentstructs.Erik.3,ES2005c.D.argumentstructs.Erik.22,False,7,1,5,2,True
ES2005c - Remote casings,5,ES2005c.D.argumentstructs.Erik.23,ES2005c.D.argumentstructs.Erik.22,ES2005c.B.argumentstructs.Erik.4,False,8,5,7,1,True
ES2005c - Remote casings,6,ES2005c.B.argumentstructs.Erik.5,ES2005c.C.argumentstructs.Erik.17,ES2005c.D.argumentstructs.Erik.23,False,9,3,8,1,True
ES2005c - Remote casings,7,ES2005c.D.argumentstructs.Erik.24,ES2005c.D.argumentstructs.Erik.23,ES2005c.B.argumentstructs.Erik.5,False,10,8,9,1,True
ES2005c - Remote casings,8,ES2005c.C.argumentstructs.Erik.19,ES2005c.D.argumentstructs.Erik.23,ES2005c.B.argumentstructs.Erik.5,False,11,8,9,2,True
ES2005c - Remote casings,9,ES2005c.D.argumentstructs.Erik.25,ES2005c.D.argumentstructs.Erik.24,ES2005c.C.argumentstructs.Erik.19,False,12,10,11,1,True
ES2005c - Remote casings,10,ES2005c.D.argumentstructs.Erik.26,ES2005c.D.argumentstructs.Erik.25,ES2005c.B.argumentstructs.Erik.3,False,14,12,1,13,False
ES2005c - Remote casings,11,ES2005c.B.argumentstructs.Erik.6,ES2005c.B.argumentstructs.Erik.5,ES2005c.D.argumentstructs.Erik.26,False,15,9,14,1,True
ES2005c - Remote casings,12,ES2005c.C.argumentstructs.Erik.20,ES2005c.D.argumentstructs.Erik.26,ES2005c.B.argumentstructs.Erik.6,False,16,14,15,1,True
ES2005c - Remote casings,13,ES2005c.D.argumentstructs.Erik.27,ES2005c.D.argumentstructs.Erik.26,ES2005c.B.argumentstructs.Erik.6,False,17,14,15,2,True
ES2005c - Remote casings,14,ES2005c.D.argumentstructs.Erik.28,ES2005c.D.argumentstructs.Erik.27,ES2005c.B.argumentstructs.Erik.6,False,18,17,15,3,True
ES2005c - Remote casings,15,ES2005c.A.argumentstructs.Erik.15,ES2005c.B.argumentstructs.Erik.6,ES2005c.D.argumentstructs.Erik.28,False,20,15,18,2,True
ES2005c - Remote casings,16,ES2005c.C.argumentstructs.Erik.21,ES2005c.B.argumentstructs.Erik.6,ES2005c.B.argumentstructs.Erik.6,True,21,15,15,6,True
ES2005c - Remote casings,17,ES2005c.C.argumentstructs.Erik.22,ES2005c.C.argumentstructs.Erik.21,ES2005c.C.argumentstructs.Erik.21,True,23,21,21,2,True
ES2005c - Remote casings,18,ES2005c.D.argumentstructs.Erik.29,ES2005c.D.argumentstructs.Erik.27,ES2005c.C.argumentstructs.Erik.22,False,24,17,23,1,True
ES2005c - Remote casings,19,ES2005c.C.argumentstructs.Erik.23,ES2005c.C.argumentstructs.Erik.22,ES2005c.C.argumentstructs.Erik.22,True,25,23,23,2,True
ES2005c - Remote casings,20,ES2005c.C.argumentstructs.Erik.24,ES2005c.C.argumentstructs.Erik.21,ES2005c.C.argumentstructs.Erik.23,False,27,21,25,2,True
ES2005c - Remote casings,21,ES2005c.A.argumentstructs.Erik.16,ES2005c.C.argumentstructs.Erik.21,ES2005c.C.argumentstructs.Erik.23,False,28,21,25,3,True
ES2005c - Remote casings,22,ES2005c.C.argumentstructs.Erik.25,ES2005c.C.argumentstructs.Erik.23,ES2005c.A.argumentstructs.Erik.16,False,29,25,28,1,True
ES2005c - Remote color,0,ES2005c.A.argumentstructs.Erik.10,ROOT,NONE,NONE,0,0,0,0,False
ES2005c - Remote color,1,ES2005c.D.argumentstructs.Erik.16,ES2005c.A.argumentstructs.Erik.10,ES2005c.A.argumentstructs.Erik.10,True,1,0,0,1,True
ES2005c - Remote color,2,ES2005c.C.argumentstructs.Erik.13,ES2005c.D.argumentstructs.Erik.16,ES2005c.A.argumentstructs.Erik.10,False,2,1,0,2,True
ES2005c - Remote color,3,ES2005c.A.argumentstructs.Erik.11,ES2005c.A.argumentstructs.Erik.10,ES2005c.C.argumentstructs.Erik.13,False,3,0,2,1,True
ES2005c - Remote color,4,ES2005c.C.argumentstructs.Erik.14,ES2005c.A.argumentstructs.Erik.11,ES2005c.A.argumentstructs.Erik.10,False,6,3,0,6,True
ES2005c - Remote color,5,ES2005c.D.argumentstructs.Erik.17,ES2005c.D.argumentstructs.Erik.16,ES2005c.C.argumentstructs.Erik.14,False,8,1,6,2,True
ES2005c - Remote color,6,ES2005c.A.argumentstructs.Erik.12,ES2005c.A.argumentstructs.Erik.11,ES2005c.D.argumentstructs.Erik.17,False,10,3,8,2,True
ES2005c - Remote color,7,ES2005c.C.argumentstructs.Erik.15,ES2005c.A.argumentstructs.Erik.12,ES2005c.A.argumentstructs.Erik.12,True,12,10,10,2,True
ES2005c - Remote color,8,ES2005c.D.argumentstructs.Erik.18,ES2005c.D.argumentstructs.Erik.17,ES2005c.C.argumentstructs.Erik.15,False,13,8,12,1,True
ES2005c - Remote color,9,ES2005c.A.argumentstructs.Erik.13,ES2005c.C.argumentstructs.Erik.15,ES2005c.D.argumentstructs.Erik.18,False,14,12,13,1,True
ES2005c - Remote color,10,ES2005c.D.argumentstructs.Erik.19,ES2005c.D.argumentstructs.Erik.17,ES2005c.A.argumentstructs.Erik.13,False,15,8,14,1,True
ES2005c - Remote color,11,ES2005c.C.argumentstructs.Erik.16,ES2005c.C.argumentstructs.Erik.15,ES2005c.D.argumentstructs.Erik.19,False,16,12,15,1,True
ES2005c - Remote color,12,ES2005c.D.argumentstructs.Erik.20,ES2005c.D.argumentstructs.Erik.19,ES2005c.D.argumentstructs.Erik.19,True,17,15,15,2,True
ES2005c - Remote color,13,ES2005c.D.argumentstructs.Erik.21,ES2005c.D.argumentstructs.Erik.20,ES2005c.C.argumentstructs.Erik.16,False,18,17,16,2,True
ES2005c - Remote color,14,ES2005c.A.argumentstructs.Erik.14,ES2005c.A.argumentstructs.Erik.13,ES2005c.D.argumentstructs.Erik.21,False,19,14,18,1,True
ES2005d - Trend score,0,ES2005d.D.argumentstructs.Erik.1,ROOT,ES2005d.A.argumentstructs.Erik.1,NONE,1,0,2,1,False
ES2005d - Trend score,1,ES2005d.A.argumentstructs.Erik.1,ES2005d.D.argumentstructs.Erik.1,NONE,False,2,1,0,2,False
ES2005d - Trend score,2,ES2005d.A.argumentstructs.Erik.2,ES2005d.A.argumentstructs.Erik.1,ES2005d.A.argumentstructs.Erik.1,True,3,2,2,1,True
ES2005d - Trend score,3,ES2005d.B.argumentstructs.Erik.1,ES2005d.A.argumentstructs.Erik.2,ES2005d.A.argumentstructs.Erik.2,True,4,3,3,1,True
ES2005d - Trend score,4,ES2005d.A.argumentstructs.Erik.3,ES2005d.A.argumentstructs.Erik.2,ES2005d.B.argumentstructs.Erik.1,False,5,3,4,1,True
ES2005d - Trend score,5,ES2005d.B.argumentstructs.Erik.2,ES2005d.A.argumentstructs.Erik.3,ES2005d.A.argumentstructs.Erik.3,True,6,5,5,1,True
ES2005d - Trend score,6,ES2005d.D.argumentstructs.Erik.2,ES2005d.B.argumentstructs.Erik.2,ES2005d.A.argumentstructs.Erik.1,False,8,6,2,6,True
ES2005d - Trend score,7,ES2005d.D.argumentstructs.Erik.3,ES2005d.D.argumentstructs.Erik.2,ES2005d.D.argumentstructs.Erik.2,True,10,8,8,2,True
ES2005d - Trend score,8,ES2005d.B.argumentstructs.Erik.3,ES2005d.B.argumentstructs.Erik.2,ES2005d.D.argumentstructs.Erik.2,False,11,6,8,3,True
ES2005d - Trend score,9,ES2005d.A.argumentstructs.Erik.4,ES2005d.A.argumentstructs.Erik.3,ES2005d.A.argumentstructs.Erik.1,False,13,5,2,11,False
ES2005d - Trend score,10,ES2005d.C.argumentstructs.Erik.2,ES2005d.A.argumentstructs.Erik.4,ES2005d.A.argumentstructs.Erik.4,True,14,13,13,1,True
ES2005d - Trend score,11,ES2005d.B.argumentstructs.Erik.4,ES2005d.D.argumentstructs.Erik.2,ES2005d.A.argumentstructs.Erik.1,False,16,8,2,14,False
ES2005d - Trend score,12,ES2005d.B.argumentstructs.Erik.5,ES2005d.B.argumentstructs.Erik.4,ES2005d.B.argumentstructs.Erik.4,True,17,16,16,1,True
ES2006a - Remote first ideas,0,ES2006a.C.argumentstructs.Erik.1,ROOT,NONE,NONE,1,0,0,1,False
ES2006a - Remote first ideas,1,ES2006a.D.argumentstructs.Erik.1,ES2006a.C.argumentstructs.Erik.1,ES2006a.C.argumentstructs.Erik.1,True,2,1,1,1,True
ES2006a - Remote first ideas,2,ES2006a.C.argumentstructs.Erik.2,ES2006a.D.argumentstructs.Erik.1,ES2006a.D.argumentstructs.Erik.1,True,4,2,2,2,True
ES2006a - Remote first ideas,3,ES2006a.A.argumentstructs.Erik.1,ES2006a.D.argumentstructs.Erik.1,ES2006a.C.argumentstructs.Erik.1,False,6,2,1,5,True
ES2006a - Remote first ideas,4,ES2006a.C.argumentstructs.Erik.3,ES2006a.A.argumentstructs.Erik.1,ES2006a.A.argumentstructs.Erik.1,True,7,6,6,1,True
ES2006a - Remote first ideas,5,ES2006a.B.argumentstructs.Erik.1,ES2006a.A.argumentstructs.Erik.1,ES2006a.A.argumentstructs.Erik.1,True,8,6,6,2,True
ES2006a - Remote first ideas,6,ES2006a.A.argumentstructs.Erik.2,ES2006a.A.argumentstructs.Erik.1,ES2006a.B.argumentstructs.Erik.1,False,11,6,8,3,True
ES2006a - Remote first ideas,7,ES2006a.B.argumentstructs.Erik.2,ES2006a.B.argumentstructs.Erik.1,ES2006a.B.argumentstructs.Erik.1,True,12,8,8,4,True
ES2006a - Remote first ideas,8,ES2006a.C.argumentstructs.Erik.4,ES2006a.B.argumentstructs.Erik.2,ES2006a.B.argumentstructs.Erik.1,False,15,12,8,7,True
ES2006a - Remote first ideas,9,ES2006a.B.argumentstructs.Erik.3,ES2006a.B.argumentstructs.Erik.2,ES2006a.C.argumentstructs.Erik.4,False,16,12,15,1,True
ES2006a - Remote first ideas,10,ES2006a.C.argumentstructs.Erik.5,ES2006a.B.argumentstructs.Erik.1,ES2006a.B.argumentstructs.Erik.3,False,18,8,16,2,True
ES2006a - Remote first ideas,11,ES2006a.A.argumentstructs.Erik.3,ES2006a.C.argumentstructs.Erik.5,ES2006a.B.argumentstructs.Erik.3,False,19,18,16,3,True
ES2006a - Remote first ideas,12,ES2006a.A.argumentstructs.Erik.4,ES2006a.B.argumentstructs.Erik.3,ES2006a.B.argumentstructs.Erik.3,True,21,16,16,5,True
ES2006a - Remote first ideas,13,ES2006a.B.argumentstructs.Erik.4,ES2006a.B.argumentstructs.Erik.3,ES2006a.A.argumentstructs.Erik.4,False,22,16,21,1,True
ES2006a - Remote first ideas,14,ES2006a.C.argumentstructs.Erik.6,ES2006a.C.argumentstructs.Erik.5,ES2006a.A.argumentstructs.Erik.4,False,23,18,21,2,True
ES2006a - Remote first ideas,15,ES2006a.B.argumentstructs.Erik.5,ES2006a.A.argumentstructs.Erik.4,ES2006a.A.argumentstructs.Erik.4,True,24,21,21,3,True
ES2006a - Remote first ideas,16,ES2006a.C.argumentstructs.Erik.7,ES2006a.B.argumentstructs.Erik.5,ES2006a.C.argumentstructs.Erik.4,False,25,24,15,10,False
ES2006a - Remote first ideas,17,ES2006a.A.argumentstructs.Erik.5,ES2006a.B.argumentstructs.Erik.4,ES2006a.C.argumentstructs.Erik.7,False,27,22,25,2,True
ES2006a - Remote first ideas,18,ES2006a.B.argumentstructs.Erik.6,ES2006a.C.argumentstructs.Erik.6,ES2006a.C.argumentstructs.Erik.7,False,28,23,25,3,True
ES2006a - Remote first ideas,19,ES2006a.A.argumentstructs.Erik.6,ES2006a.B.argumentstructs.Erik.5,ES2006a.C.argumentstructs.Erik.7,False,30,24,25,5,True
ES2006a - Remote first ideas,20,ES2006a.B.argumentstructs.Erik.7,ES2006a.B.argumentstructs.Erik.5,ES2006a.C.argumentstructs.Erik.7,False,31,24,25,6,True
ES2006a - Remote first ideas,21,ES2006a.C.argumentstructs.Erik.8,ES2006a.B.argumentstructs.Erik.7,ES2006a.B.argumentstructs.Erik.7,True,35,31,31,4,True
ES2006b - Target audience,0,ES2006b.A.argumentstructs.Erik.1,ROOT,NONE,NONE,0,0,0,0,False
ES2006b - Target audience,1,ES2006b.B.argumentstructs.Erik.1,ES2006b.A.argumentstructs.Erik.1,ES2006b.A.argumentstructs.Erik.1,True,4,0,0,4,True
ES2006b - Target audience,2,ES2006b.A.argumentstructs.Erik.2,ES2006b.A.argumentstructs.Erik.1,ES2006b.B.argumentstructs.Erik.1,False,5,0,4,1,True
ES2006b - Target audience,3,ES2006b.C.argumentstructs.Erik.1,ES2006b.A.argumentstructs.Erik.1,ES2006b.A.argumentstructs.Erik.2,False,6,0,5,1,True
ES2006b - Target audience,4,ES2006b.C.argumentstructs.Erik.2,ES2006b.A.argumentstructs.Erik.1,ES2006b.A.argumentstructs.Erik.2,False,9,0,5,4,True
ES2006b - Target audience,5,ES2006b.A.argumentstructs.Erik.3,ES2006b.A.argumentstructs.Erik.2,ES2006b.C.argumentstructs.Erik.2,False,11,5,9,2,True
ES2006b - Target audience,6,ES2006b.B.argumentstructs.Erik.2,ES2006b.A.argumentstructs.Erik.2,ES2006b.C.argumentstructs.Erik.2,False,12,5,9,3,True
ES2006b - Target audience,7,ES2006b.C.argumentstructs.Erik.3,ES2006b.C.argumentstructs.Erik.2,ES2006b.B.argumentstructs.Erik.2,False,14,9,12,2,True
ES2006b - Target audience,8,ES2006b.D.argumentstructs.Erik.1,ES2006b.C.argumentstructs.Erik.2,ES2006b.C.argumentstructs.Erik.3,False,15,9,14,1,True
ES2006b - Target audience,9,ES2006b.A.argumentstructs.Erik.4,ES2006b.C.argumentstructs.Erik.2,ES2006b.A.argumentstructs.Erik.1,False,16,9,0,16,False
ES2006b - Target audience,10,ES2006b.B.argumentstructs.Erik.3,ES2006b.C.argumentstructs.Erik.3,ES2006b.A.argumentstructs.Erik.4,False,17,14,16,1,True
ES2006b - Target audience,11,ES2006b.B.argumentstructs.Erik.5,ES2006b.A.argumentstructs.Erik.4,ES2006b.B.argumentstructs.Erik.3,False,20,16,17,3,True
ES2006b - Target audience,12,ES2006b.D.argumentstructs.Erik.2,ES2006b.B.argumentstructs.Erik.5,ES2006b.A.argumentstructs.Erik.4,False,21,20,16,5,True
ES2006b - Target audience,13,ES2006b.B.argumentstructs.Erik.6,ES2006b.B.argumentstructs.Erik.3,ES2006b.D.argumentstructs.Erik.2,False,22,17,21,1,True
ES2006b - Target audience,14,ES2006b.A.argumentstructs.Erik.5,ES2006b.B.argumentstructs.Erik.3,ES2006b.B.argumentstructs.Erik.7,False,24,17,26,2,False
ES2006b - Target audience,15,ES2006b.C.argumentstructs.Erik.4,ES2006b.D.argumentstructs.Erik.2,ES2006b.B.argumentstructs.Erik.7,False,25,21,26,1,False
ES2006b - Target audience,16,ES2006b.B.argumentstructs.Erik.7,ES2006b.C.argumentstructs.Erik.4,ES2006b.A.argumentstructs.Erik.1,False,26,25,0,26,False
ES2006b - Target audience,17,ES2006b.C.argumentstructs.Erik.5,ES2006b.B.argumentstructs.Erik.7,ES2006b.B.argumentstructs.Erik.7,True,29,26,26,3,True
ES2006b - Target audience,18,ES2006b.B.argumentstructs.Erik.8,ES2006b.C.argumentstructs.Erik.5,ES2006b.C.argumentstructs.Erik.5,True,30,29,29,1,True
ES2006b - Target audience,19,ES2006b.C.argumentstructs.Erik.6,ES2006b.C.argumentstructs.Erik.5,ES2006b.B.argumentstructs.Erik.8,False,31,29,30,1,True
ES2006b - Target audience,20,ES2006b.D.argumentstructs.Erik.3,ES2006b.C.argumentstructs.Erik.5,ES2006b.B.argumentstructs.Erik.8,False,32,29,30,2,True
ES2006b - Voice recognition or buttons,0,ES2006b.D.argumentstructs.Erik.8,ROOT,NONE,NONE,0,0,0,0,False
ES2006b - Voice recognition or buttons,1,ES2006b.C.argumentstructs.Erik.11,ES2006b.D.argumentstructs.Erik.8,ES2006b.D.argumentstructs.Erik.8,True,1,0,0,1,True
ES2006b - Voice recognition or buttons,2,ES2006b.C.argumentstructs.Erik.12,ES2006b.C.argumentstructs.Erik.11,ES2006b.D.argumentstructs.Erik.8,False,2,1,0,2,True
ES2006b - Voice recognition or buttons,3,ES2006b.A.argumentstructs.Erik.12,ES2006b.D.argumentstructs.Erik.8,ES2006b.D.argumentstructs.Erik.8,True,5,0,0,5,True
ES2006b - Voice recognition or buttons,4,ES2006b.B.argumentstructs.Erik.13,ES2006b.D.argumentstructs.Erik.8,ES2006b.A.argumentstructs.Erik.12,False,6,0,5,1,True
ES2006b - Voice recognition or buttons,5,ES2006b.C.argumentstructs.Erik.13,ES2006b.D.argumentstructs.Erik.8,ES2006b.A.argumentstructs.Erik.12,False,7,0,5,2,True
ES2006b - Voice recognition or buttons,6,ES2006b.B.argumentstructs.Erik.14,ES2006b.B.argumentstructs.Erik.13,ES2006b.C.argumentstructs.Erik.13,False,8,6,7,1,True
ES2006b - Voice recognition or buttons,7,ES2006b.C.argumentstructs.Erik.14,ES2006b.B.argumentstructs.Erik.14,ES2006b.B.argumentstructs.Erik.14,True,9,8,8,1,True
ES2006b - Voice recognition or buttons,8,ES2006b.C.argumentstructs.Erik.15,ES2006b.C.argumentstructs.Erik.14,ES2006b.B.argumentstructs.Erik.14,False,12,9,8,4,True
ES2006b - Voice recognition or buttons,9,ES2006b.B.argumentstructs.Erik.15,ES2006b.B.argumentstructs.Erik.14,ES2006b.B.argumentstructs.Erik.14,True,13,8,8,5,True
ES2006b - Voice recognition or buttons,10,ES2006b.A.argumentstructs.Erik.13,ES2006b.B.argumentstructs.Erik.15,ES2006b.B.argumentstructs.Erik.14,False,14,13,8,6,True
ES2006b - Voice recognition or buttons,11,ES2006b.C.argumentstructs.Erik.16,ES2006b.B.argumentstructs.Erik.14,ES2006b.B.argumentstructs.Erik.14,True,17,8,8,9,True
ES2006b - Voice recognition,0,ES2006b.C.argumentstructs.Erik.7,ROOT,NONE,NONE,0,0,0,0,False
ES2006b - Voice recognition,1,ES2006b.D.argumentstructs.Erik.4,ES2006b.C.argumentstructs.Erik.7,ES2006b.C.argumentstructs.Erik.7,True,2,0,0,2,True
ES2006b - Voice recognition,2,ES2006b.A.argumentstructs.Erik.6,ES2006b.C.argumentstructs.Erik.7,ES2006b.C.argumentstructs.Erik.7,True,3,0,0,3,True
ES2006b - Voice recognition,3,ES2006b.B.argumentstructs.Erik.9,ES2006b.C.argumentstructs.Erik.7,ES2006b.A.argumentstructs.Erik.6,False,5,0,3,2,True
ES2006b - Voice recognition,4,ES2006b.C.argumentstructs.Erik.8,ES2006b.C.argumentstructs.Erik.7,ES2006b.B.argumentstructs.Erik.9,False,6,0,5,1,True
